date_time,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2011-01-20 22:00:00,1.7877469,7.1987257,349.06982
2011-01-20 23:00:00,1.8515296,6.3446302,293.91925
2011-01-21 00:00:00,1.5401928,6.0090218,285.74564
2011-01-21 01:00:00,1.8424771,6.4649234,287.86063
2011-01-21 02:00:00,1.48616,5.5540285,246.59473
2011-01-21 03:00:00,1.6246058,5.471199,282.0408
2011-01-21 04:00:00,1.7944938,7.117142,291.55368
2011-01-21 05:00:00,1.7845416,7.031694,356.08475
2011-01-21 06:00:00,2.373149,10.131914,405.99442
2011-01-21 07:00:00,3.1670349,14.293731,577.93164
2011-01-21 08:00:00,4.503808,20.751911,740.2827
2011-01-21 09:00:00,5.788293,30.680424,1008.51416
2011-01-21 10:00:00,5.4902496,19.613209,666.81036
2011-01-21 11:00:00,6.1404033,20.180908,675.91394
2011-01-21 12:00:00,5.700955,22.791775,831.00586
2011-01-21 13:00:00,5.878427,23.34218,788.592
2011-01-21 14:00:00,2.6180441,13.522444,545.50824
2011-01-21 15:00:00,5.141516,17.041332,607.2314
2011-01-21 16:00:00,5.09452,22.949682,811.7472
2011-01-21 17:00:00,3.5615568,17.153805,884.1929
2011-01-21 18:00:00,4.355284,19.398146,747.3208
2011-01-21 19:00:00,4.9422526,20.836403,794.22797
2011-01-21 20:00:00,7.7336926,37.33991,1118.9911
2011-01-21 21:00:00,7.685342,38.549957,1081.7751
2011-01-21 22:00:00,4.816323,23.037497,733.96375
2011-01-21 23:00:00,4.4645524,20.07687,810.98706
2011-01-22 00:00:00,4.24483,17.207443,642.5314
2011-01-22 01:00:00,3.525188,14.583015,612.3233
2011-01-22 02:00:00,3.8884716,14.488233,572.41187
2011-01-22 03:00:00,3.4027638,13.563995,547.7938
2011-01-22 04:00:00,2.6890042,10.852215,382.57498
2011-01-22 05:00:00,3.1331654,12.683495,495.6058
2011-01-22 06:00:00,2.7359974,11.140918,454.4682
2011-01-22 07:00:00,3.0598593,12.996062,541.5364
2011-01-22 08:00:00,3.4597852,14.693846,655.2265
2011-01-22 09:00:00,3.5675595,15.027297,570.84796
2011-01-22 10:00:00,4.139882,18.102007,595.8236
2011-01-22 11:00:00,5.0567684,17.296515,736.18854
2011-01-22 12:00:00,3.5244212,15.084873,605.22144
2011-01-22 13:00:00,3.381678,14.052857,545.3174
2011-01-22 14:00:00,3.7328184,16.705637,602.6742
2011-01-22 15:00:00,1.9870608,7.19648,313.97302
2011-01-22 16:00:00,1.6931015,6.6541767,310.5476
2011-01-22 17:00:00,1.9119916,8.366596,303.85178
2011-01-22 18:00:00,2.1696506,7.604298,392.44028
2011-01-22 19:00:00,2.6986394,12.883366,445.69223
2011-01-22 20:00:00,3.075282,13.695605,512.35706
2011-01-22 21:00:00,3.5229437,16.290777,681.67413
2011-01-22 22:00:00,3.4766307,17.795305,706.1145
2011-01-22 23:00:00,2.9592378,14.824636,628.5881
2011-01-23 00:00:00,2.5491273,10.491228,437.73538
2011-01-23 01:00:00,1.6091474,6.1872954,316.535
2011-01-23 02:00:00,1.9863726,6.72548,321.82526
2011-01-23 03:00:00,1.7579942,5.671849,314.4089
2011-01-23 04:00:00,1.540348,4.939605,237.12517
2011-01-23 05:00:00,1.1301451,2.8512938,164.68141
2011-01-23 06:00:00,1.129683,1.9907352,171.2871
2011-01-23 07:00:00,1.0245116,1.9372119,153.0145
2011-01-23 08:00:00,1.1638198,2.6176684,181.30096
2011-01-23 09:00:00,1.4445658,5.2648406,257.51746
2011-01-23 10:00:00,1.9070823,5.574725,322.38016
2011-01-23 11:00:00,1.7572708,6.0803685,334.02747
2011-01-23 12:00:00,2.4950962,9.699851,404.05554
2011-01-23 13:00:00,2.2063408,10.530771,415.64822
2011-01-23 14:00:00,1.9510489,9.305996,388.5128
2011-01-23 15:00:00,2.555106,10.52076,405.42117
2011-01-23 16:00:00,2.1152315,6.421947,300.76117
2011-01-23 17:00:00,1.9903147,4.2203593,238.58478
2011-01-23 18:00:00,1.9093434,5.0364,271.86823
2011-01-23 19:00:00,2.0103436,7.7352896,288.69266
2011-01-23 20:00:00,1.9810406,8.599003,304.20596
2011-01-23 21:00:00,1.6273868,4.502243,263.80188
2011-01-23 22:00:00,1.7080568,4.164659,245.42242
2011-01-23 23:00:00,1.9406778,6.179144,304.51474
2011-01-24 00:00:00,1.653729,4.274476,239.94247
2011-01-24 01:00:00,1.3364103,5.4720445,242.1971
2011-01-24 02:00:00,1.9845264,7.6804495,301.81808
2011-01-24 03:00:00,1.3379474,2.5163665,190.5687
2011-01-24 04:00:00,0.46432245,1.1995742,87.98987
2011-01-24 05:00:00,0.7704756,0.7882446,104.890434
2011-01-24 06:00:00,0.680181,1.2383811,115.281845
2011-01-24 07:00:00,1.499536,3.4543834,229.13286
2011-01-24 08:00:00,2.6240566,10.814858,378.51105
2011-01-24 09:00:00,2.4427347,10.5946865,416.0066
2011-01-24 10:00:00,1.7214888,6.111834,284.07596
2011-01-24 11:00:00,1.7337902,5.92044,265.70627
2011-01-24 12:00:00,1.5326726,6.350597,246.54594
2011-01-24 13:00:00,1.8841244,6.302823,275.71756
2011-01-24 14:00:00,1.6554356,5.10083,241.36557
2011-01-24 15:00:00,2.077039,7.8779387,280.59818
2011-01-24 16:00:00,1.8762034,6.4379463,287.89005
2011-01-24 17:00:00,2.106103,7.9958854,285.77417
2011-01-24 18:00:00,1.9840658,8.645885,315.09375
2011-01-24 19:00:00,2.0672975,8.239704,290.04794
2011-01-24 20:00:00,1.9969565,7.9995236,322.01068
2011-01-24 21:00:00,0.89879906,3.1102664,225.83594
2011-01-24 22:00:00,0.90837765,2.017777,174.41808
2011-01-24 23:00:00,0.8330929,1.637687,153.96031
2011-01-25 00:00:00,0.7255116,1.2954193,128.44797
2011-01-25 01:00:00,0.26497692,0.99595153,113.09709
2011-01-25 02:00:00,0.30451947,0.47609502,30.335255
2011-01-25 03:00:00,0.4699196,0.7305962,65.342606
2011-01-25 04:00:00,0.16479656,0.59016806,36.356934
2011-01-25 05:00:00,0.4504186,0.55839646,12.866866
2011-01-25 06:00:00,0.36905456,0.65744966,-21.558855
2011-01-25 07:00:00,0.5405782,0.717966,110.46957
2011-01-25 08:00:00,0.90670955,2.8868315,178.03917
2011-01-25 09:00:00,1.4508555,5.7705326,224.51682
2011-01-25 10:00:00,1.3705864,5.4370437,232.43962
2011-01-25 11:00:00,1.3504331,4.273692,208.72424
2011-01-25 12:00:00,1.1780643,3.4706516,198.13258
2011-01-25 13:00:00,1.1041335,3.0680037,177.65146
2011-01-25 14:00:00,1.2684145,4.456639,184.13687
2011-01-25 15:00:00,1.2027164,4.095955,177.96817
2011-01-25 16:00:00,1.0346979,3.5962303,163.27931
2011-01-25 17:00:00,1.1348141,3.5857465,182.10258
2011-01-25 18:00:00,1.0709674,4.3507695,191.31792
2011-01-25 19:00:00,1.7436506,6.394553,262.44263
2011-01-25 20:00:00,1.473127,6.2545896,244.71216
2011-01-25 21:00:00,1.1150007,2.5934873,176.87279
2011-01-25 22:00:00,0.89503795,2.6289964,172.45793
2011-01-25 23:00:00,0.86534524,2.0170212,138.78163
2011-01-26 00:00:00,0.95608795,1.2756892,116.23817
2011-01-26 01:00:00,0.72473526,1.187331,98.03112
2011-01-26 02:00:00,0.31164584,0.4799109,23.706484
2011-01-26 03:00:00,0.45935896,0.7542721,97.077866
2011-01-26 04:00:00,0.4343266,0.5646822,7.2510986
2011-01-26 05:00:00,0.58576953,0.5888237,18.491201
2011-01-26 06:00:00,0.5405782,0.69136333,44.89383
2011-01-26 07:00:00,0.8182152,1.3254256,144.45845
2011-01-26 08:00:00,0.95948356,2.8994915,143.78519
2011-01-26 09:00:00,1.2078568,4.0876083,206.61806
2011-01-26 10:00:00,1.1121383,2.641423,177.65146
2011-01-26 11:00:00,1.4113961,3.3428495,213.33441
2011-01-26 12:00:00,1.4287062,2.758845,197.63506
2011-01-26 13:00:00,1.0962207,3.1648788,163.27931
2011-01-26 14:00:00,1.3358021,5.2061906,192.20361
2011-01-26 15:00:00,0.9445104,3.1629043,183.87709
2011-01-26 16:00:00,1.6296633,4.904016,219.84927
2011-01-26 17:00:00,1.3200874,4.585508,213.79657
2011-01-26 18:00:00,2.3446074,9.157657,396.54657
2011-01-26 19:00:00,1.9534497,8.100916,312.46936
2011-01-26 20:00:00,1.731075,8.56167,313.95795
2011-01-26 21:00:00,1.6861985,5.879299,252.69876
2011-01-26 22:00:00,1.1259825,2.963253,177.92606
2011-01-26 23:00:00,1.1565354,2.921978,184.46323
2011-01-27 00:00:00,1.1047734,3.2492375,184.39133
2011-01-27 01:00:00,1.4675267,1.9957432,194.92128
2011-01-27 02:00:00,1.1285689,3.2455418,196.6536
2011-01-27 03:00:00,1.2364523,0.7877486,173.22516
2011-01-27 04:00:00,0.43577725,0.92915475,47.218243
2011-01-27 05:00:00,0.19724256,0.35796514,66.78221
2011-01-27 06:00:00,0.8411343,0.77502394,108.387886
2011-01-27 07:00:00,1.3595624,1.5905118,188.02031
2011-01-27 08:00:00,2.1452165,6.8317146,287.35638
2011-01-27 09:00:00,1.9455514,7.646607,313.17996
2011-01-27 10:00:00,1.5151988,5.1690683,234.65656
2011-01-27 11:00:00,1.4840424,4.085286,222.54047
2011-01-27 12:00:00,1.2020154,3.0210278,181.65643
2011-01-27 13:00:00,1.1765612,4.6866174,194.42009
2011-01-27 14:00:00,1.5187415,4.2833567,227.5256
2011-01-27 15:00:00,1.4241889,4.318782,204.52922
2011-01-27 16:00:00,1.4975905,4.2175097,221.66313
2011-01-27 17:00:00,1.6499423,4.635931,234.48154
2011-01-27 18:00:00,2.0544584,7.141107,289.30713
2011-01-27 19:00:00,2.2721832,9.727602,366.7828
2011-01-27 20:00:00,2.383739,10.0864525,437.75735
2011-01-27 21:00:00,1.8361973,6.7192764,297.7329
2011-01-27 22:00:00,1.4151862,4.451804,209.96155
2011-01-27 23:00:00,1.4982324,3.610779,225.70647
2011-01-28 00:00:00,1.120091,3.0190985,178.87268
2011-01-28 01:00:00,1.355941,2.5546257,197.77855
2011-01-28 02:00:00,1.0086226,2.2712438,179.54828
2011-01-28 03:00:00,1.5123225,1.6289312,193.88573
2011-01-28 04:00:00,1.0044249,1.627266,167.2333
2011-01-28 05:00:00,0.87311184,0.81525064,115.48341
2011-01-28 06:00:00,0.92969906,1.2695727,153.91565
2011-01-28 07:00:00,1.2995105,1.7479045,179.9732
2011-01-28 08:00:00,1.7835417,6.51464,277.3765
2011-01-28 09:00:00,2.3274982,7.690659,323.70053
2011-01-28 10:00:00,2.013059,7.306457,293.2826
2011-01-28 11:00:00,1.8077434,5.7377143,274.06375
2011-01-28 12:00:00,1.5336918,5.3133945,235.5036
2011-01-28 13:00:00,1.6656586,4.917245,248.28024
2011-01-28 14:00:00,2.059806,7.8013372,311.4272
2011-01-28 15:00:00,1.3647885,4.8060026,194.85898
2011-01-28 16:00:00,0.89279556,3.8122005,171.60452
2011-01-28 17:00:00,2.4521847,0.070337415,271.82407
2011-01-28 18:00:00,2.9934983,0.073433846,414.78174
2011-01-28 19:00:00,1.9064534,-0.26879495,254.27563
2011-01-28 20:00:00,2.5181623,0.0408054,362.9927
2011-01-28 21:00:00,1.5507863,0.0408054,-19.610466
2011-01-28 22:00:00,1.6327754,0.08589384,11.445423
2011-01-28 23:00:00,1.5442033,0.026818812,60.69924
2011-01-29 00:00:00,2.854186,0.13152537,541.50903
2011-01-29 01:00:00,3.6235213,0.42955592,425.99725
2011-01-29 02:00:00,1.1840918,1.4431586,162.70662
2011-01-29 03:00:00,0.9278607,1.0607054,148.01555
2011-01-29 04:00:00,0.3859921,1.0798209,67.220314
2011-01-29 05:00:00,0.24756089,0.99833405,26.47501
2011-01-29 06:00:00,1.1021867,1.3907819,167.28427
2011-01-29 07:00:00,1.2979007,1.3713534,158.96619
2011-01-29 08:00:00,1.1761252,2.359447,173.88463
2011-01-29 09:00:00,1.3517721,2.922787,197.63506
2011-01-29 10:00:00,1.0816615,3.6651752,195.108
2011-01-29 11:00:00,1.0844302,3.0811353,174.49222
2011-01-29 12:00:00,1.0984764,2.2630017,174.91656
2011-01-29 13:00:00,1.0935135,3.079504,172.45793
2011-01-29 14:00:00,1.1049666,3.3857849,174.49222
2011-01-29 15:00:00,0.9846925,1.7969239,149.52954
2011-01-29 16:00:00,1.0860043,2.661497,174.49222
2011-01-29 17:00:00,1.2490444,3.2330415,176.5984
2011-01-29 18:00:00,1.1082916,3.2834234,186.57935
2011-01-29 19:00:00,1.2749794,2.9170728,177.72336
2011-01-29 20:00:00,0.9609247,3.5463436,183.40987
2011-01-29 21:00:00,1.2271924,2.9328835,179.82924
2011-01-29 22:00:00,0.8463858,2.3004737,171.02927
2011-01-29 23:00:00,0.858944,2.0193963,146.3703
2011-01-30 00:00:00,1.025419,2.6086686,174.63571
2011-01-30 01:00:00,0.96477413,2.325705,171.98543
2011-01-30 02:00:00,0.9806373,1.4706532,149.52954
2011-01-30 03:00:00,1.1444138,2.5804722,176.5984
2011-01-30 04:00:00,1.3605245,1.9108503,176.2947
2011-01-30 05:00:00,0.85264075,0.8296697,119.198326
2011-01-30 06:00:00,0.4846532,1.4234426,99.41172
2011-01-30 07:00:00,0.40795153,0.6548861,58.890278
2011-01-30 08:00:00,0.9285783,0.9540699,112.42285
2011-01-30 09:00:00,1.2490215,1.5142621,173.49568
2011-01-30 10:00:00,0.90418303,1.9737239,170.05827
2011-01-30 11:00:00,1.1015037,1.8123578,179.84164
2011-01-30 12:00:00,0.93703353,2.2543182,147.79897
2011-01-30 13:00:00,0.9374632,2.1240351,164.87747
2011-01-30 14:00:00,1.0552992,1.9766184,166.14444
2011-01-30 15:00:00,1.0493422,2.4384823,185.47385
2011-01-30 16:00:00,1.0153158,1.809406,166.33524
2011-01-30 17:00:00,1.4507134,2.8035975,194.61931
2011-01-30 18:00:00,1.417839,1.8954115,194.16924
2011-01-30 19:00:00,1.4765608,3.021131,194.2747
2011-01-30 20:00:00,1.3718505,3.9475863,201.91426
2011-01-30 21:00:00,1.5311806,3.7009377,213.33441
2011-01-30 22:00:00,1.5038466,2.4490502,201.70966
2011-01-30 23:00:00,1.1615754,3.095131,188.6753
2011-01-31 00:00:00,1.595853,4.0571814,235.96297
2011-01-31 01:00:00,1.299664,3.1532567,204.51842
2011-01-31 02:00:00,1.017694,1.3175063,176.57962
2011-01-31 03:00:00,0.40519163,1.3472335,92.63806
2011-01-31 04:00:00,0.2608443,1.0297137,53.130306
2011-01-31 05:00:00,0.21330893,0.90248215,98.80055
2011-01-31 06:00:00,0.5595814,1.002514,109.09794
2011-01-31 07:00:00,1.3957146,1.6965874,185.98602
2011-01-31 08:00:00,1.7897702,6.541482,357.92352
2011-01-31 09:00:00,3.4382837,14.25331,578.9287
2011-01-31 10:00:00,3.825641,14.528694,683.29706
2011-01-31 11:00:00,2.6885767,10.468344,422.56934
2011-01-31 12:00:00,2.6202583,13.097805,488.72928
2011-01-31 13:00:00,2.6932266,10.595905,423.00693
2011-01-31 14:00:00,2.4583666,11.036366,505.81027
2011-01-31 15:00:00,3.2297559,14.947429,579.0113
2011-01-31 16:00:00,3.1797523,15.1266775,500.2941
2011-01-31 17:00:00,4.229293,20.936718,791.465
2011-01-31 18:00:00,5.0338526,24.635408,888.13763
2011-01-31 19:00:00,6.0092435,26.180613,988.7786
2011-01-31 20:00:00,4.9710665,27.822134,964.2659
2011-01-31 21:00:00,3.6138,13.337755,631.1466
2011-01-31 22:00:00,1.77934,5.9753766,299.20047
2011-01-31 23:00:00,1.4827657,5.3372626,247.34105
2011-02-01 00:00:00,1.5369896,5.061903,231.86743
2011-02-01 01:00:00,1.5677395,4.076561,256.79105
2011-02-01 02:00:00,1.0857313,4.0381904,268.01157
2011-02-01 03:00:00,1.2035214,3.5683346,208.28244
2011-02-01 04:00:00,1.2934275,3.7541273,234.9263
2011-02-01 05:00:00,1.1464863,4.278694,203.4887
2011-02-01 06:00:00,1.3220372,4.4981565,245.51845
2011-02-01 07:00:00,1.9999439,8.185504,373.54913
2011-02-01 08:00:00,4.593669,21.813816,762.34534
2011-02-01 09:00:00,4.0129013,25.435207,866.7983
2011-02-01 10:00:00,4.4864907,20.186668,663.9814
2011-02-01 11:00:00,5.947032,24.05765,753.6085
2011-02-01 12:00:00,5.2142887,19.879992,618.13184
2011-02-01 13:00:00,4.349743,16.38522,694.9523
2011-02-01 14:00:00,5.16744,21.383118,924.95557
2011-02-01 15:00:00,4.4079275,18.040773,674.33777
2011-02-01 16:00:00,3.5435085,13.459177,505.1819
2011-02-01 17:00:00,3.7709644,16.782059,607.40466
2011-02-01 18:00:00,3.1004717,12.750874,635.9138
2011-02-01 19:00:00,3.5053744,15.807006,679.10724
2011-02-01 20:00:00,2.8540058,13.259027,579.1376
2011-02-01 21:00:00,2.154535,10.499795,408.4951
2011-02-01 22:00:00,1.623943,6.525227,320.55988
2011-02-01 23:00:00,1.4544137,5.236208,276.05017
2011-02-02 00:00:00,1.0227718,4.6917925,265.42743
2011-02-02 01:00:00,1.6392632,5.1530967,272.99207
2011-02-02 02:00:00,1.9192072,7.2730756,331.8773
2011-02-02 03:00:00,1.923609,6.637474,349.8094
2011-02-02 04:00:00,1.6752841,5.279164,316.28787
2011-02-02 05:00:00,1.1414135,3.859417,259.7385
2011-02-02 06:00:00,1.8503107,4.697508,245.53677
2011-02-02 07:00:00,1.6151186,5.350626,265.16397
2011-02-02 08:00:00,3.4855115,15.376267,637.60754
2011-02-02 09:00:00,6.2114944,27.418476,990.3228
2011-02-02 10:00:00,4.1410084,20.273298,747.5699
2011-02-02 11:00:00,3.0461698,15.211765,761.2551
2011-02-02 12:00:00,3.3922722,15.205349,665.2313
2011-02-02 13:00:00,2.4373727,9.837753,348.08704
2011-02-02 14:00:00,2.472588,10.750867,444.46698
2011-02-02 15:00:00,1.7228284,7.5967875,328.38892
2011-02-02 16:00:00,2.0665538,8.156864,392.3532
2011-02-02 17:00:00,3.0650713,14.527775,506.42896
2011-02-02 18:00:00,3.4260669,16.362701,658.5732
2011-02-02 19:00:00,5.109204,23.912458,768.99945
2011-02-02 20:00:00,6.171169,29.054688,1038.7955
2011-02-02 21:00:00,4.066389,16.753428,658.34595
2011-02-02 22:00:00,1.4320893,6.2971454,345.89093
2011-02-02 23:00:00,1.8516146,7.6371655,344.60156
2011-02-03 00:00:00,1.5705276,6.456251,311.34918
2011-02-03 01:00:00,1.5002545,6.0532713,283.39218
2011-02-03 02:00:00,1.2044312,3.563781,242.073
2011-02-03 03:00:00,1.1578467,3.2356455,214.97643
2011-02-03 04:00:00,0.8943828,2.9469302,210.10892
2011-02-03 05:00:00,0.8990436,2.734289,232.5288
2011-02-03 06:00:00,0.874781,3.1547627,207.79547
2011-02-03 07:00:00,1.3312464,4.2860923,255.37552
2011-02-03 08:00:00,3.515119,17.484882,715.972
2011-02-03 09:00:00,6.419338,26.098392,955.1684
2011-02-03 10:00:00,4.7526226,22.15281,932.9368
2011-02-03 11:00:00,3.7917583,13.408817,697.5189
2011-02-03 12:00:00,2.0810857,10.996046,425.8004
2011-02-03 13:00:00,4.0950184,13.878886,807.2068
2011-02-03 14:00:00,3.9037466,13.0532255,612.70154
2011-02-03 15:00:00,2.7712672,10.688899,464.65866
2011-02-03 16:00:00,2.957375,11.616947,515.551
2011-02-03 17:00:00,3.7133887,15.808136,649.1792
2011-02-03 18:00:00,7.292055,33.640537,1159.4128
2011-02-03 19:00:00,7.034758,33.454407,1118.77
2011-02-03 20:00:00,4.1274033,15.866371,527.8491
2011-02-03 21:00:00,3.2283573,13.3418665,447.93118
2011-02-03 22:00:00,3.5446227,15.434878,592.70526
2011-02-03 23:00:00,2.1865125,7.818542,318.94257
2011-02-04 00:00:00,1.9154259,6.538959,315.75504
2011-02-04 01:00:00,1.3538626,4.8475413,270.53574
2011-02-04 02:00:00,1.1504505,3.8145697,179.83897
2011-02-04 03:00:00,1.383358,4.6972528,222.74278
2011-02-04 04:00:00,1.137437,3.4458268,197.73225
2011-02-04 05:00:00,0.96381915,3.0441766,156.28381
2011-02-04 06:00:00,1.3370013,5.053239,225.22067
2011-02-04 07:00:00,2.165754,7.8338904,368.49295
2011-02-04 08:00:00,3.9403646,18.676912,686.4825
2011-02-04 09:00:00,4.068097,21.589874,753.99866
2011-02-04 10:00:00,3.4967716,15.757914,633.32605
2011-02-04 11:00:00,3.4077435,15.022075,626.1895
2011-02-04 12:00:00,1.8374026,6.5212774,303.91266
2011-02-04 13:00:00,1.6846848,5.8818073,262.52078
2011-02-04 14:00:00,2.2551293,9.245092,321.10623
2011-02-04 15:00:00,2.0096254,7.580864,287.89005
2011-02-04 16:00:00,1.6360984,6.0347567,250.83862
2011-02-04 17:00:00,2.1967945,8.32201,350.35773
2011-02-04 18:00:00,2.521302,11.566409,408.25223
2011-02-04 19:00:00,3.0199947,13.02719,449.34564
2011-02-04 20:00:00,2.4974718,9.681825,363.12634
2011-02-04 21:00:00,2.496154,11.457043,397.23068
2011-02-04 22:00:00,1.9678695,6.0145464,359.46082
2011-02-04 23:00:00,1.4169981,5.6763053,250.0811
2011-02-05 00:00:00,1.7122141,4.749575,281.7223
2011-02-05 01:00:00,1.7840132,5.353124,287.1576
2011-02-05 02:00:00,1.49401,5.2355857,289.97296
2011-02-05 03:00:00,1.9413614,7.159397,358.36487
2011-02-05 04:00:00,1.5705596,6.2420144,282.1108
2011-02-05 05:00:00,1.6155882,5.263399,337.60992
2011-02-05 06:00:00,1.5641901,5.351892,289.26108
2011-02-05 07:00:00,2.2880392,8.452183,361.59534
2011-02-05 08:00:00,3.1378083,13.547819,540.0047
2011-02-05 09:00:00,2.4610372,11.60579,381.846
2011-02-05 10:00:00,1.5887147,6.0743403,248.21857
2011-02-05 11:00:00,1.5821671,3.7522354,238.92189
2011-02-05 12:00:00,1.2631247,3.666482,192.60042
2011-02-05 13:00:00,1.4007547,5.1147704,218.08054
2011-02-05 14:00:00,1.1842463,3.9356992,194.97334
2011-02-05 15:00:00,1.0774815,3.5734665,178.03917
2011-02-05 16:00:00,1.3396184,3.553194,205.29028
2011-02-05 17:00:00,1.2019219,3.7905939,190.11606
2011-02-05 18:00:00,1.5833216,4.353298,234.19197
2011-02-05 19:00:00,1.9024507,6.6203213,264.41278
2011-02-05 20:00:00,1.4097912,4.589349,225.11217
2011-02-05 21:00:00,1.6120143,6.3442106,255.04279
2011-02-05 22:00:00,1.4065441,3.3307722,245.82431
2011-02-05 23:00:00,1.5435768,5.446627,247.24873
2011-02-06 00:00:00,1.6583592,5.3691406,274.8
2011-02-06 01:00:00,1.283464,5.338846,236.10892
2011-02-06 02:00:00,1.7994248,5.971863,315.0067
2011-02-06 03:00:00,0.99251884,2.714624,197.55066
2011-02-06 04:00:00,1.1078436,2.6240401,198.05653
2011-02-06 05:00:00,0.94970965,2.4063962,157.01831
2011-02-06 06:00:00,1.0444291,1.7585706,177.20201
2011-02-06 07:00:00,0.9005812,1.568666,124.62059
2011-02-06 08:00:00,0.8918205,1.3509662,142.64763
2011-02-06 09:00:00,1.4737923,2.6571286,209.16484
2011-02-06 10:00:00,1.624583,5.057522,272.41153
2011-02-06 11:00:00,2.0919156,5.8595676,357.72708
2011-02-06 12:00:00,1.2594917,4.0729322,190.45709
2011-02-06 13:00:00,1.5024247,3.2707734,201.21568
2011-02-06 14:00:00,1.1150534,2.5300946,195.50568
2011-02-06 15:00:00,0.86306006,2.500011,195.51878
2011-02-06 16:00:00,0.86159277,2.5754173,143.43648
2011-02-06 17:00:00,1.1323984,3.8825989,238.91917
2011-02-06 18:00:00,1.2038937,2.903209,173.07727
2011-02-06 19:00:00,1.711581,5.1904874,249.31209
2011-02-06 20:00:00,1.6821334,4.7007465,274.81992
2011-02-06 21:00:00,1.4735281,3.7333603,271.303
2011-02-06 22:00:00,1.2100251,2.7093587,189.4154
2011-02-06 23:00:00,1.471,2.7076046,203.04759
2011-02-07 00:00:00,1.4114525,2.2941592,194.92128
2011-02-07 01:00:00,1.5725942,2.4566443,191.76204
2011-02-07 02:00:00,1.2335967,2.139356,171.10117
2011-02-07 03:00:00,1.3342664,1.4749259,181.98756
2011-02-07 04:00:00,1.492343,1.3917503,190.7501
2011-02-07 05:00:00,1.1283605,1.4234946,151.98425
2011-02-07 06:00:00,1.4010687,1.8688797,217.39908
2011-02-07 07:00:00,1.2051358,3.1893544,214.14546
2011-02-07 08:00:00,2.2626214,10.22601,381.86148
2011-02-07 09:00:00,2.3490639,9.556451,442.58752
2011-02-07 10:00:00,2.1506786,8.354358,410.50995
2011-02-07 11:00:00,2.0741982,6.902096,371.768
2011-02-07 12:00:00,1.7536163,4.8919835,252.2118
2011-02-07 13:00:00,1.4140878,6.448878,275.5447
2011-02-07 14:00:00,1.3195374,4.845909,264.0444
2011-02-07 15:00:00,1.6474084,5.121382,250.4609
2011-02-07 16:00:00,1.5731652,4.116845,216.88672
2011-02-07 17:00:00,2.164116,7.334882,294.27386
2011-02-07 18:00:00,2.1449437,7.777586,303.66544
2011-02-07 19:00:00,2.153452,7.671225,299.7726
2011-02-07 20:00:00,1.8462116,6.9349914,263.17084
2011-02-07 21:00:00,1.3899276,4.010601,248.31995
2011-02-07 22:00:00,1.4401901,3.3705277,204.37492
2011-02-07 23:00:00,1.2755959,2.8434787,198.72269
2011-02-08 00:00:00,1.1844118,2.3078065,202.18254
2011-02-08 01:00:00,1.158149,1.791219,174.2604
2011-02-08 02:00:00,0.8780005,1.2968824,151.97777
2011-02-08 03:00:00,0.8141978,1.4138122,108.00017
2011-02-08 04:00:00,1.2855791,1.5626497,164.39474
2011-02-08 05:00:00,1.5267413,1.3884039,187.51756
2011-02-08 06:00:00,1.4811823,2.6117244,216.4569
2011-02-08 07:00:00,1.3404771,3.933657,214.59613
2011-02-08 08:00:00,2.7960854,9.646198,452.21133
2011-02-08 09:00:00,3.0351064,14.390003,576.19794
2011-02-08 10:00:00,1.900212,7.2607236,384.92444
2011-02-08 11:00:00,1.9517828,6.1102843,364.11682
2011-02-08 12:00:00,2.1279428,8.317673,349.89124
2011-02-08 13:00:00,1.8150727,6.053896,334.87863
2011-02-08 14:00:00,2.0508716,8.0135,326.13586
2011-02-08 15:00:00,1.5573723,4.4100633,285.0862
2011-02-08 16:00:00,0.91284513,4.050066,226.49715
2011-02-08 17:00:00,3.2172844,-0.0978331,378.28616
2011-02-08 18:00:00,1.6033341,-0.14981681,78.10701
2011-02-08 19:00:00,2.0133646,0.09052226,460.70236
2011-02-08 20:00:00,2.609674,0.4017953,161.8366
2011-02-08 21:00:00,3.4128346,0.13607928,366.55258
2011-02-08 22:00:00,2.1132836,0.034522206,127.89407
2011-02-08 23:00:00,2.2983475,0.16602823,155.57335
2011-02-09 00:00:00,2.8780751,0.054231584,364.08075
2011-02-09 01:00:00,2.5205998,-0.23852158,460.1847
2011-02-09 02:00:00,1.6853569,0.0050604045,262.24347
2011-02-09 03:00:00,1.4832795,-0.26945364,57.80206
2011-02-09 04:00:00,1.1407593,-0.027954042,101.85555
2011-02-09 05:00:00,2.6904297,0.016936809,391.22552
2011-02-09 06:00:00,2.348659,0.09272033,427.89197
2011-02-09 07:00:00,0.7956073,0.12256414,99.70356
2011-02-09 08:00:00,2.5402212,0.040964216,291.0033
2011-02-09 09:00:00,1.830408,0.0050604045,336.5928
2011-02-09 10:00:00,3.189945,-0.2136035,568.1634
2011-02-09 11:00:00,2.3783293,0.089639336,283.7289
2011-02-09 12:00:00,2.2355623,-0.0046541095,228.00688
2011-02-09 13:00:00,1.6812733,0.29175785,163.29579
2011-02-09 14:00:00,2.5214052,-0.023491442,207.17415
2011-02-09 15:00:00,2.7386475,-0.39073777,242.11786
2011-02-09 16:00:00,2.7286847,-0.01789552,227.77264
